REGIÓN;PROVINCIA;DISTRITO;CODIGO DEL RECURSO;NOMBRE DEL RECURSO;CATEGORÍA;TIPO DE CATEGORÍA;SUB TIPO CATEGORÍA;URL;longitud;latitud;FECHA_DE_CORTE;ALTITUD;DISTANCIA_CAPITAL_KM;INDICE_COSTO_LOGISTICO;ZONA_CLIMATICA
Junín;Huancayo;SAÑO;7274;Área De Conservación Privada Ilish Pichacoto;1. SITIOS NATURALES;n. Áreas Protegidas;Áreas de conservación privada;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7274;-75.239543;-11.950268;20260831;3459.0;13.31;1;Templado Seco (Quechua)
Pasco;Oxapampa;VILLA RICA;7275;Cascada El León;1. SITIOS NATURALES;j. Caídas de agua;Cascadas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7275;-75.24604563217163;-10.707670004200132;20260831;1610.0;110.52;3;Templado Cálido (Yunga)
Junín;Huancayo;SAÑO;7276; Tallado En Madera De Saño;3. FOLCLORE;Artesanía y Artes;Madera/carpintería (escultura);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7276;-75.2607;-11.955;20260831;3271.0;13.66;1;Templado Seco (Quechua)
Junín;Huancayo;PUCARA;13778;Akshu Tatay De Pucará;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas Tradicionales(Herranza, carnavales, otros);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13778;;;20260831;;;;
Áncash;Huaraz;HUARAZ;7278;Laguna Willcacocha Huaraz ;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7278;-77.53169506788254;-9.596576662090762;20260831;3718.0;7.66;1;Frío (Suni)
Junín;Huancayo;HUALHUAS;7282;Parque Leoncio Prado De Hualhuas;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Parques;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7282;-75.251;-11.97163;20260831;3264.0;11.54;1;Templado Seco (Quechua)
Puno;Chucuito;JULI;14647;Aynoca De Palermo Río Salado;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones  Agropecuarias y Pesqueras;Agricultura;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14647;-69.501616;-16.228152;20260831;3825.0;70.37;2;Frío (Suni)
Junín;Jauja;JAUJA;14061;Festividades De La Virgen Del Rosario - Patrona De Jauja;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14061;;;20260831;;;;
Junín;Chupaca;HUAMANCACA CHICO;7285;Festival De La Guinda De Huamancaca Chico;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Festivales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7285;-75.2452;-12.0799;20260831;3195.0;4.68;1;Templado Seco (Quechua)
Junín;Huancayo;CHUPURO;7291;Catarata De Pumapaccha - Cola De La Novia De Socos;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7291;-75.2199213;-12.2299872;20260831;3296.0;18.41;1;Templado Seco (Quechua)
Junín;Huancayo;PUCARA;7293;Ovalo De La Flor Pucarina;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Plazuelas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7293;-75.1432897;-12.1726091;20260831;3350.0;13.7;1;Templado Seco (Quechua)
Pasco;Oxapampa;VILLA RICA;7294;Danza Del Café - Villa Rica;3. FOLCLORE;Músicas y Danzas;Música y Danzas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7294;-75.2725;-10.7364;20260831;1498.0;107.81;3;Templado Cálido (Yunga)
Pasco;Oxapampa;VILLA RICA;7296; Planta De Procesamiento Y Tostaduría Aromatic;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Centros Científicos y Técnicos;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7296;-75.26695847511;-10.73530058783;20260831;1471.0;108.4;3;Templado Cálido (Yunga)
Junín;Jauja;TUNAN MARCA;14610;Festividad Del Cruz Chulkuy O Cruz Shullkuy De Tunan Marca;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas Tradicionales(Herranza, carnavales, otros);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14610;;;20260831;;;;
Junín;Huancayo;HUAYUCACHI;7303;Artesanas Tejedoras De Huayucachi;3. FOLCLORE;Artesanía y Artes;Tejidos(lanas, fibras de animales, fibra vegetal. Etc);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7303;-75.2249;-12.1369;20260831;3190.0;8.27;1;Templado Seco (Quechua)
Apurímac;Chincheros;ANCO-HUALLO;13297;Sitio Arqueológico De Rurupa;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13297;-73.678053;-13.528538;20260831;3189.0;86.9;3;Templado Seco (Quechua)
Apurímac;Chincheros;URANMARCA;7306;Sitio Arqueológico De Muyu Muyu;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7306;-73.672963;-13.670684;20260831;2998.0;85.63;3;Templado Seco (Quechua)
Piura;Huancabamba;EL CARMEN DE LA FRONTERA;11442;Catarata La Golondrina;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11442;-79.460652;-5.12188;20260831;2913.0;130.06;3;Templado Seco (Quechua)
Piura;Huancabamba;EL CARMEN DE LA FRONTERA;7313;Festividades Del Señor Cautivo;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7313;-79.4348;-5.14828;20260831;2463.0;132.77;3;Templado Seco (Quechua)
Piura;Huancabamba;HUANCABAMBA;7314;Festividad En Honor A La Santísima Virgen Del Carmen;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7314;-79.4348;-5.14828;20260831;2463.0;132.77;3;Templado Seco (Quechua)
Junín;Satipo;RÍO NEGRO;7324;Catarata De Cunampiaro;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7324;-74.702646;-11.211512;20260831;940.0;109.55;3;Templado Cálido (Yunga)
Lima;Lima;CIENEGUILLA;7336;Mirador De La Cruz De Tambo Viejo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Miradores;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7336;-76.81881699999997;-12.111538;20260831;329.0;23.89;2;Cálido / Desértico (Costa)
Lima;Lima;CIENEGUILLA;7343;Zona Arqueológica Monumental Huaycán De Cieneguilla;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7343;-76.766208;-12.082599;20260831;424.0;28.77;2;Cálido / Desértico (Costa)
Junín;Satipo;RÍO NEGRO;7356;Comunidad Nativa Ashaninka Yavirironi;3. FOLCLORE;Etnias;Selva;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7356;-74.6598;-11.2088;20260831;648.0;112.21;3;Templado Cálido (Yunga)
Junín;Satipo;RÍO NEGRO;7357;Cueva Nueva Italia;1. SITIOS NATURALES;m. Cavidades naturales;Grutas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7357;-74.643037;-11.10092;20260831;1093.0;123.45;3;Templado Cálido (Yunga)
Piura;Huancabamba;EL CARMEN DE LA FRONTERA;7362;Laguna Negra;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7362;-79.48659199999997;-5.059809;20260831;3557.0;127.82;3;Frío (Suni)
Piura;Huancabamba;EL CARMEN DE LA FRONTERA;7365;Curanderismo De Huancabamba;3. FOLCLORE;Creencias Populares;Tradiciones;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7365;-79.4348;-5.14828;20260831;2463.0;132.77;3;Templado Seco (Quechua)
Piura;Huancabamba;HUANCABAMBA;7366;Danza De Los Diablicos De Huancabamba;5. ACONTECIMIENTOS PROGRAMADOS;Artísticos;Danza;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7366;-79.451;-5.23954;20260831;1931.0;130.96;3;Templado Cálido (Yunga)
Piura;Paita;PAITA;11819;Edificio Ex Aduana De Paita;2. MANIFESTACIONES CULTURALES;Lugares Históricos;Murallas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11819;-81.11444;-5.08917;20260831;19.0;54.61;2;Cálido / Desértico (Costa)
Junín;Satipo;RÍO TAMBO;7385;Catarata Parijaro;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7385;-73.765109;-11.938707;20260831;526.0;157.23;3;Templado Cálido (Yunga)
Junín;Satipo;RÍO TAMBO;7388;Catarata De Tsyapo;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7388;-73.84361788095094;-11.908422000000003;20260831;616.0;149.09;3;Templado Cálido (Yunga)
Junín;Satipo;RÍO TAMBO;7396;Isla Barco De Piedra O Manijironi;1. SITIOS NATURALES;l. Costas;Islas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7396;-73.91055754441;-11.21556116388;20260831;277.0;169.69;3;Cálido / Desértico (Costa)
Junín;Satipo;RÍO TAMBO;7398;Casa Misión Santa Teresita Del Niño Jesús  Convento De Puerto Ocopa;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Convento;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7398;-74.30633068084711;-11.144213712340994;20260831;324.0;141.65;3;Cálido / Desértico (Costa)
Junín;Satipo;RÍO TAMBO;7404;Petroglifos Del Canuja;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Petroglifos (Grabados en piedra);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7404;-73.764569;-10.780358;20260831;284.0;212.25;3;Cálido / Desértico (Costa)
Piura;Sullana;LANCONES;10760;La Chorrera De Casitas;1. SITIOS NATURALES;d. Quebradas;Quebradas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10760;-80.44786943;-4.44166963;20260831;181.0;86.18;3;Cálido / Desértico (Costa)
Junín;Satipo;RÍO TAMBO;13444;Piscina Natural De Betania;1. SITIOS NATURALES;h. Corrientes de agua;Ríos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13444;-73.776092;-11.05956;20260831;329.0;191.65;3;Cálido / Desértico (Costa)
Tumbes;Tumbes;TUMBES;10762;Ceviche De Conchas Negras;3. FOLCLORE;Gastronomía;Platos Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10762;;;20260831;;;;
Tacna;Tarata;ESTIQUE-PAMPA;14492;Mirador De La Apacheta;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14492;-70.032096;-17.565048;20260831;3497.0;55.22;2;Templado Seco (Quechua)
Junín;Satipo;LLAYLLA;7442;Petroglifos De Teoría De Mazamari;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Petroglifos (Grabados en piedra);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7442;-74.556296;-11.386246;20260831;949.0;103.37;3;Templado Cálido (Yunga)
Junín;Satipo;MAZAMARI;7443;Petroglifos De Kinchoker De Mazamari;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Petroglifos (Grabados en piedra);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7443;-74.560154;-11.382484;20260831;972.0;103.39;3;Templado Cálido (Yunga)
Junín;Satipo;MAZAMARI;7444;Comunidad Nativa Ashaninka Teoria;3. FOLCLORE;Etnias;Selva;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7444;-74.5306;-11.3286;20260831;676.0;109.99;3;Templado Cálido (Yunga)
Junín;Satipo;MAZAMARI;7446;Cascada Las Vegas;1. SITIOS NATURALES;j. Caídas de agua;Cascadas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7446;-74.481082;-11.272607;20260831;1155.0;118.23;3;Templado Cálido (Yunga)
Junín;Satipo;MAZAMARI;7447;Catarata Arco Iris De Mazamari ;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7447;-74.456623;-11.300811;20260831;566.0;117.73;3;Templado Cálido (Yunga)
Tumbes;Contralmirante Villar;CASITAS;7458;Los Pilares De Peña Blanca;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7458;-80.656332;-4.072262;20260831;316.0;60.62;2;Cálido / Desértico (Costa)
Tacna;Tarata;TICACO;14491;Iglesia Santo Domingo De Ticaco;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14491;-70.047704;-17.444365;20260831;3272.0;67.05;2;Templado Seco (Quechua)
Tumbes;Tumbes;TUMBES;7470;Boulevard De La Madre;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Bulevares;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7470;-80.45482546162474;-3.574057642617657;20260831;14.0;0.88;1;Cálido / Desértico (Costa)
Tumbes;Tumbes;TUMBES;7471;Malecón Tercer Milenio;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Malecones;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7471;-80.45923233032227;-3.5727296121340664;20260831;1.0;1.08;1;Cálido / Desértico (Costa)
Junín;Satipo;MAZAMARI;7472;Comunidad Nativa Ashaninka Boca Capirushari;2. MANIFESTACIONES CULTURALES;Pueblos;Tradicionales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7472;-74.543051;-11.288959;20260831;677.0;112.44;3;Templado Cálido (Yunga)
Junín;Satipo;MAZAMARI;7473;Comunidad Nativa Ashaninka Cañete;2. MANIFESTACIONES CULTURALES;Pueblos;Tradicionales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7473;-74.505751;-11.3211;20260831;635.0;112.43;3;Templado Cálido (Yunga)
Piura;Huancabamba;SONDOR;7474;Catarata Citán;1. SITIOS NATURALES;j. Caídas de agua;Cataratas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7474;-79.39418882131577;-5.31884381264637;20260831;2167.0;137.84;3;Templado Cálido (Yunga)
Junín;Huancayo;CHONGOS ALTO;7475;Cerro Gorila O Chuy Wala;1. SITIOS NATURALES;a. Montañas;Cerros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7475;-75.3448;-12.390001;20260831;3929.0;39.2;2;Frío (Suni)
Junín;Satipo;MAZAMARI;7476;Fiesta Patronal San Juan De Mazamari;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7476;-74.5306;-11.3286;20260831;676.0;109.99;3;Templado Cálido (Yunga)
Junín;Satipo;MAZAMARI;7477;Iglesia De San Juan De Mazamari;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7477;-74.529916;-11.32827;20260831;670.0;110.07;3;Templado Cálido (Yunga)
Junín;Satipo;MAZAMARI;7480;Laguna De Materiato;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7480;-74.482538;-11.31776;20260831;561.0;114.42;3;Templado Cálido (Yunga)
Junín;Satipo;LLAYLLA;7481;Mirador Otishi;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Miradores naturales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7481;-74.539122;-11.379015;20260831;1349.0;105.23;3;Templado Cálido (Yunga)
Junín;Huancayo;CHONGOS ALTO;7482;Laguna Mikukuqucha O Micococha;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7482;-75.333027;-12.377708;20260831;3815.0;37.45;2;Frío (Suni)
Junín;Huancayo;CHONGOS ALTO;7483;Mirador De Kutu Ulo De Chongos Alto;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Miradores;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7483;-75.285103;-12.312173;20260831;3542.0;28.82;2;Frío (Suni)
Junín;Satipo;MAZAMARI;7484;Petroglifos De Tonkoa De Mazamari;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Petroglifos (Grabados en piedra);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7484;-74.457004;-11.319652;20260831;909.0;116.2;3;Templado Cálido (Yunga)
Junín;Satipo;MAZAMARI;7485;Petroglifos De Materiato De Mazamari;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Petroglifos (Grabados en piedra);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7485;-74.560154;-11.382484;20260831;972.0;103.39;3;Templado Cálido (Yunga)
Junín;Huancayo;CHONGOS ALTO;7486;Laguna Uchacancha De Chongos Alto;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7486;-75.342273;-12.328837;20260831;3805.0;32.91;2;Frío (Suni)
Madre De Dios;Tahuamanu;IÑAPARI;11746;Comunidad Nativa De Bélgica;2. MANIFESTACIONES CULTURALES;Pueblos;Tradicionales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11746;-69.60813;-10.95468;20260831;255.0;187.97;3;Tropical Húmedo (Selva)
Tumbes;Contralmirante Villar;CANOAS DE PUNTA SAL;7497;Poza De Barro De Barranco - Punta Sal;1. SITIOS NATURALES;k. Agua termo-mineral;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7497;-80.9483;-4.13722;20260831;67.0;84.02;3;Cálido / Desértico (Costa)
Loreto;Maynas;SAN JUAN BAUTISTA;7507;Playa Santa Clara;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7507;-73.34402436256;-3.782973576114;20260831;89.0;11.69;1;Tropical Húmedo (Selva)
La Libertad;Santiago De Chuco;SANTIAGO DE CHUCO;14134;Fiesta Patronal En Honor Al Apostol Santiago El Mayor ;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14134;;;20260831;;;;
Tumbes;Tumbes;PAMPAS DE HOSPITAL;7510;Área De Conservación Regional Angostura Faical.;1. SITIOS NATURALES;n. Áreas Protegidas;Áreas de conservación regional;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7510;-80.31349182128908;-3.747097169562818;20260831;295.0;25.22;2;Cálido / Desértico (Costa)
Apurímac;Chincheros;COCHARCAS;7512;Festividad Religiosa De La Virgen De Cocharcas O Mamacha Cocharcas;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7512;-73.741;-13.6103;20260831;3030.0;92.93;3;Templado Seco (Quechua)
La Libertad;Santiago De Chuco;SANTIAGO DE CHUCO;14137;Casa Museo César Vallejo ;2. MANIFESTACIONES CULTURALES;Museos y otros;Casas Museo;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14137;-78.17499;-8.14544;20260831;3120.0;93.27;3;Templado Seco (Quechua)
La Libertad;Santiago De Chuco;SANTIAGO DE CHUCO;14200;Colación De Semana Santa;3. FOLCLORE;Gastronomía;Dulces Típicos;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14200;;;20260831;;;;
La Libertad;Sanchez Carrion;HUAMACHUCO;14146;Sitio Arqueologico Cerro Miraflores ;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14146;-78.05631;-7.80725;20260831;3276.0;111.46;3;Templado Seco (Quechua)
La Libertad;Santiago De Chuco;SANTIAGO DE CHUCO;14159;Bosque De Piedras Pueblo Jesús ;1. SITIOS NATURALES;o. Otros;Formaciones rocosas(bosque de piedra);https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14159;-78.1804;-8.1325;20260831;3281.0;92.62;3;Templado Seco (Quechua)
La Libertad;Santiago De Chuco;MOLLEBAMBA;14161;Laguna Huamanbul ;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14161;-77.97605;-8.14143;20260831;3363.0;115.14;3;Templado Seco (Quechua)
La Libertad;Trujillo;SALAVERRY;13937;Cerro Carretas;1. SITIOS NATURALES;a. Montañas;Cerros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13937;-78.97623;-8.22692;20260831;81.0;14.02;1;Cálido / Desértico (Costa)
La Libertad;Trujillo;TRUJILLO;13734;Iglesia Nuestra Señora De Monserrat;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13734;-79.032677;-8.122801;20260831;22.0;1.96;1;Cálido / Desértico (Costa)
Lambayeque;Lambayeque;MORROPE;7544;Festividad De Todos Los Santos Y Difuntos;3. FOLCLORE;Creencias Populares;Tradiciones;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7544;-80.0129;-6.54008;20260831;23.0;31.98;2;Cálido / Desértico (Costa)
Lambayeque;Chiclayo;SAÑA;7545;Bosque Seco - La Otra Banda;1. SITIOS NATURALES;ñ. Zonas paisajísticas;Bosques;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7545;-79.575307;-6.957241;20260831;69.0;35.87;2;Cálido / Desértico (Costa)
Lima;Lima;CARABAYLLO;7547;Casa Hacienda El Fortín;2. MANIFESTACIONES CULTURALES;Lugares Históricos;Casas haciendas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=7547;-77.04245800000001;-11.861198;20260831;220.0;20.65;2;Cálido / Desértico (Costa)
Moquegua;Ilo;EL ALGARROBAL;11764;Valle El Algarrobal;1. SITIOS NATURALES;c. Valles;Valles;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11764;-71.241365;-17.611246;20260831;127.0;56.22;2;Cálido / Desértico (Costa)
Moquegua;Ilo;PACOCHA;11149;Playa Enfermeras-Ilo;1. SITIOS NATURALES;l. Costas;Playas;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11149;-71.3606;-17.5408;20260831;0.0;59.02;2;Cálido / Desértico (Costa)
La Libertad;Santiago De Chuco;CACHICADAN;14111;Escenificación Del Juramento De Los Tres Ríos;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Otros;https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=14111;;;20260831;;;;
