CODIGO DEL RECURSO;NOMBRE DEL RECURSO;REGIÓN;latitud;longitud;ALTITUD;ZONA_CLIMATICA;CLUSTER;CLUSTER_KM
11197;Asociacion De Productores Ecologicos Pimental;Ucayali;-8.522383;-74.807617;211.0;Tropical Húmedo (Selva);-1;19
11029;Aguas Turquesas De Millpu;Ayacucho;-13.74944;-74.13055;3728.0;Frío (Suni);77;0
10874;Lugar De La Memoria, La Tolerancia Y La Inclusión Social - Lum;Lima;-12.110043543821776;-77.05402851104736;48.0;Cálido / Desértico (Costa);-1;9
10888;Yuraq Rumi ;Cusco;-13.111047;-72.928145;3010.0;Templado Seco (Quechua);-1;18
10885;Huerto Don Torcuato;Lima;-12.20762608442;-76.86124390464;91.0;Cálido / Desértico (Costa);36;19
11291; Sitio Arqueológico De Pharalujio;Moquegua;-16.29825063;-70.74422895;3319.0;Templado Seco (Quechua);67;3
11292;Mirador De Pukara;Moquegua;-16.3029;-70.7424;3404.0;Templado Seco (Quechua);67;3
11293;Tumbas Colgantes De Mayuuju;Moquegua;-16.2993;-70.7449;3288.0;Templado Seco (Quechua);67;3
11295;Pinturas Rupestres De Chintari;Moquegua;-16.3421;-70.7225;3874.0;Frío (Suni);67;3
11278; Mirador De Tata Pukara;Moquegua;-16.3373;-70.7278;3926.0;Frío (Suni);67;3
11276;Petroglifos De Khuculiska;Moquegua;-16.3254;-70.7341;3430.0;Templado Seco (Quechua);67;3
11294;Represa De Chirimayuni;Moquegua;-16.3532;-70.5969;4351.0;Muy Frío (Puna);-1;3
11132;Área De Conservación Amazon Forever Biopark;Loreto;-3.88369;-73.35114;118.0;Tropical Húmedo (Selva);2;27
11012;Montaña De Putucusi;Cusco;-13.154594451375802;-72.53606811711522;2005.0;Templado Cálido (Yunga);-1;23
11836;Alameda Bolognesi;Tacna;-18.015404;-70.250906;562.0;Templado Cálido (Yunga);11;16
14232;Cascada De Aguas Calientes ;Cusco;-13.1492497;-72.5213299;2205.0;Templado Cálido (Yunga);-1;23
10898;Parque Domodossola;Lima;-12.134552902467997;-77.02828701227841;74.0;Cálido / Desértico (Costa);29;9
11882;Pongo Del Amor;Ucayali;-8.774694;-75.246314;211.0;Tropical Húmedo (Selva);60;26
10900;Estación Biológica Villa Carmen;Cusco;-12.89479;-71.40376;526.0;Templado Cálido (Yunga);51;24
10961;Área De Conservación Asoconprebiocha;Ucayali;-8.472102;-74.48253;152.0;Tropical Húmedo (Selva);9;25
11068;Catarata Gallito De Las Rocas;Cusco;-12.674723;-72.846788;1509.0;Templado Cálido (Yunga);-1;24
11069;Catarata Orquídeas ;Cusco;-12.673094;-72.846848;1439.0;Templado Cálido (Yunga);-1;24
11116;Catarata Puente De Las Sirenas ;Cusco;-12.671386;-72.848791;1289.0;Templado Cálido (Yunga);-1;24
11200;Cascada Urkuchaki;San Martín;-6.112394;-77.297559;1558.0;Templado Cálido (Yunga);54;21
12478;Cueva Cascada Escondida;San Martín;-5.96328;-77.34764;1015.0;Templado Cálido (Yunga);54;21
10972;Cascada La Lima;Cajamarca;-5.359604;-78.95279;1637.0;Templado Cálido (Yunga);55;17
10971;Cascada San Francisco;Cajamarca;-5.428469;-78.900635;1290.0;Templado Cálido (Yunga);55;17
10970;Cascada Llano Grande;Cajamarca;-5.428178;-78.900176;1303.0;Templado Cálido (Yunga);55;17
10969;Cascada Machetillo;Cajamarca;-5.36806;-78.937491;1746.0;Templado Cálido (Yunga);55;17
10910;Plaza Grau - Mollendo;Arequipa;-17.030437;-72.014798;28.0;Cálido / Desértico (Costa);57;11
10909;Puente De Fierro Peatonal;Arequipa;-17.031618;-72.015398;16.0;Cálido / Desértico (Costa);57;11
11877;Parque Temático Machu Picchu Limeño;Lima;-11.486140022678097;-76.6737056713562;2730.0;Templado Seco (Quechua);68;0
11615;Laguna Chalco;Lima;-10.834148;-76.601471;4595.0;Muy Frío (Puna);48;8
11321;Playa Los Arcos;Arequipa;-15.495092478423295;-74.95993395239256;0.0;Cálido / Desértico (Costa);50;11
12067;Playa Puyenca;Arequipa;-16.222811111500253;-73.6772226441803;0.0;Cálido / Desértico (Costa);50;11
10908;Muelle Turístico Mollendo;Arequipa;-17.031442;-72.015724;16.0;Cálido / Desértico (Costa);57;11
12101;Laguna Papacocha De Vilca;Lima;-12.1092;-75.83375;3894.0;Frío (Suni);48;8
10928;Playa Mollendina;Arequipa;-17.032368;-72.012819;4.0;Cálido / Desértico (Costa);57;11
10907;Locomotora A Vapor La Mollendina ;Arequipa;-17.032063;-72.01509;9.0;Cálido / Desértico (Costa);57;11
11618;Laguna Chiuric;Lima;-10.89071;-76.58831;4486.0;Muy Frío (Puna);48;8
12099;Mirador Cantagallo De Vilca;Lima;-12.11269;-75.82907;3876.0;Frío (Suni);48;8
12098;Bosque Del Amor De Vilca ;Lima;-12.11098;-75.83089;3892.0;Frío (Suni);48;8
11491;Laguna Casacocha;Lima;-10.95626665443214;-76.58386181695914;4580.0;Muy Frío (Puna);48;8
12097;Cascada Pukacha De Vilca;Lima;-12.113207;-75.825539;3824.0;Frío (Suni);48;8
14172;Plaza De La Identidad San Antoniana ;Lima;-11.8064482;-76.7874076;1673.0;Templado Cálido (Yunga);-1;19
11678; Sitio Arqueológico Huaychaomarca;Lima;-10.87304;-76.70583;4023.0;Muy Frío (Puna);48;8
11673;Cañón De Pungullo;Lima;-10.52995;-76.41083;4073.0;Muy Frío (Puna);48;8
11873;Zona Arqueológica Monumental De Peñico;Lima;-10.930475341953292;-77.43075134110451;604.0;Templado Cálido (Yunga);-1;4
11718;Cascada De Paccha;Lima;-10.834148;-76.601471;4595.0;Muy Frío (Puna);48;8
11288;Llantería Bird´S;San Martín;-5.674006568031804;-77.70374883068847;1459.0;Templado Cálido (Yunga);54;21
13987;Centro Poblado Barrio Florido;Loreto;-3.63729;-73.21179;100.0;Tropical Húmedo (Selva);2;27
13794;Comunidad Nativa Independencia;Loreto;-3.64433;-73.23502;124.0;Tropical Húmedo (Selva);2;27
10967;Cerro Tamburco;San Martín;-6.057748329386887;-77.2333377698279;1067.0;Templado Cálido (Yunga);54;21
10927;Caleta De Catarindo   ;Arequipa;-17.017335;-72.033941;13.0;Cálido / Desértico (Costa);57;11
11121;Catarata Shihui;San Martín;-7.431376739788297;-76.97791352357906;427.0;Cálido / Desértico (Costa);58;21
10926;Barrio Inclán  ;Arequipa;-17.02947;-72.008964;47.0;Cálido / Desértico (Costa);57;11
10924;Plaza Bolognesi-Mollendo;Arequipa;-17.029309;-72.015493;30.0;Cálido / Desértico (Costa);57;11
12282;Cascada Paqcha Chirapaq;Ayacucho;-13.036541;-74.119841;3488.0;Templado Seco (Quechua);-1;15
12578;Cascada Alcate;Amazonas;-6.2116945;-77.7704261;2277.0;Templado Cálido (Yunga);18;2
10936;Museo Paleontológico De Huacrapuquio;Junín;-12.170833;-75.220556;3223.0;Templado Seco (Quechua);26;15
13936;Humedales De Uripe;La Libertad;-8.25226;-78.96698;4.0;Cálido / Desértico (Costa);4;14
13709;Iglesia Santa Rita De Cascia - Trujillo ;La Libertad;-8.126304;-79.018063;22.0;Cálido / Desértico (Costa);4;14
13088;Pueblo Puerto Malabrigo;La Libertad;-7.699540166385571;-79.43378503805903;7.0;Cálido / Desértico (Costa);-1;1
13708;Convento Santo Tomás De Villanueva De Trujillo ;La Libertad;-8.126759;-79.02078;21.0;Cálido / Desértico (Costa);4;14
10934;Zoologico Zhaveta Yard ;Junín;-10.973144;-75.300581;743.0;Templado Cálido (Yunga);61;26
11038;Cataratas De Umaturco ;Apurímac;-14.055933;-72.826362;4133.0;Muy Frío (Puna);-1;23
10918;Catarata Valdivia;Áncash;-9.530378;-77.115933;3459.0;Templado Seco (Quechua);62;5
10917;Catarata De Opayaco;Áncash;-9.485956;-77.140258;2980.0;Templado Seco (Quechua);62;5
10916;Mirador De Pirurupunta;Áncash;-9.517881;-77.128664;3603.0;Frío (Suni);62;5
10915;Laguna De Gochapatac;Áncash;-9.671739;-77.166139;3622.0;Frío (Suni);62;5
10922;Pueblo De Carash;Áncash;-9.529106;-77.138307;3087.0;Templado Seco (Quechua);62;5
10932;Jardín Botánico Natura Viva;Loreto;-3.63578;-73.25973;135.0;Tropical Húmedo (Selva);2;27
11248;Pintura Rupestre De Achcay Machay;Huánuco;-9.9798861;-76.68051666666668;3308.0;Templado Seco (Quechua);62;5
11141;Torre Colonial De Pachas;Huánuco;-9.70689;-76.77124;3454.0;Templado Seco (Quechua);62;5
11563;Lago Charuya;Huánuco;-8.763743360673265;-74.641881167984;154.0;Cálido / Desértico (Costa);60;26
10954;Casa Hacienda Niñochaca;Huánuco;-9.287633;-76.473167;1114.0;Templado Cálido (Yunga);33;19
10953;Bosque De Piedra Shiki Shiki;Huánuco;-9.975671740785506;-76.682441470725;3330.0;Templado Seco (Quechua);62;5
10956;Cañon De Pachachaca ;Huánuco;-9.993042818768062;-76.68832087288564;3482.0;Templado Seco (Quechua);62;5
10935;Playa El Dorado;Áncash;-9.187641508227294;-78.5655927658081;0.0;Cálido / Desértico (Costa);44;4
10938;Cascadas Pucayacu;San Martín;-6.69851;-76.11688;941.0;Templado Cálido (Yunga);-1;13
11249;Mirador Natural Talapunta;Huánuco;-9.988520510617752;-76.68724798927968;3458.0;Templado Seco (Quechua);62;5
10955;Naciente Del Rio Marañón ;Huánuco;-9.9828;-76.679;3348.0;Templado Seco (Quechua);62;5
11175;Sitio Arqueológico Gaguish;Huánuco;-9.979560237797523;-76.67780661354726;3394.0;Templado Seco (Quechua);62;5
10952;Pintura Rupestre De Yanao;Huánuco;-9.985646487718633;-76.67883658180898;3392.0;Templado Seco (Quechua);62;5
11150;Pinturas Rupestres De Lliullaqmachay ;Huánuco;-9.9824;-76.6802;3367.0;Templado Seco (Quechua);62;5
10960;Area De Conservación Privada Bosque Seco Amotape;Tumbes;-3.64815667;-80.613295;4.0;Cálido / Desértico (Costa);34;1
13328; Ex-Cárcel Pública De Moquegua;Moquegua;-17.194166;-70.934571;1411.0;Templado Cálido (Yunga);13;16
10940; Sitio Arqueologico De Palma Cruz;Áncash;-9.539305734519733;-77.11744141386416;3577.0;Frío (Suni);62;5
11031;Montaña De Colores Pallay Poncho - Layo ;Cusco;-14.464444444444444;-71.13333333333334;4728.0;Muy Frío (Puna);-1;3
10963;Templo De San Francisco De Asis;Cusco;-14.521074;-71.32356;4158.0;Muy Frío (Puna);75;3
10965;Plaza De Armas De Picoy ;Lima;-11.0714;-77.3616;990.0;Templado Cálido (Yunga);-1;4
10942;Caleta Colorada;Áncash;-9.199461082231643;-78.55997085571289;0.0;Cálido / Desértico (Costa);44;4
10944;Museo Regional De Arqueología De Junín;Junín;-12.060278;-75.288056;3264.0;Templado Seco (Quechua);26;15
10951;Santuario Nacional Pampa Hermosa;Junín;-10.989754;-75.430326;1600.0;Templado Cálido (Yunga);-1;26
10957;Fundo Pedrito;Loreto;-3.6381389;-73.2131046;101.0;Tropical Húmedo (Selva);2;27
10945;Rio Neshuya;Ucayali;-8.643016;-74.960211;190.0;Tropical Húmedo (Selva);-1;19
12107;Caserío 7 De Junio;Ucayali;-8.288363257847806;-74.63175773620607;148.0;Tropical Húmedo (Selva);9;25
10959;Palacio De Las Artes De Miraflores - Plam;Lima;-12.12211010090809;-77.02924382323158;86.0;Cálido / Desértico (Costa);29;9
10975;Dunas De Huamanchacate;Áncash;-9.013776463334612;-78.60936641693115;141.0;Cálido / Desértico (Costa);44;4
11037;Jardín Zoobotánico Amazonía;San Martín;-6.018810641374127;-76.98768332579499;860.0;Templado Cálido (Yunga);54;21
10962;Isla De Los Monos ;Loreto;-3.55444813;-73.06805301;114.0;Tropical Húmedo (Selva);-1;7
10968;Pueblo De Chivay;Arequipa;-15.636729;-71.602245;3637.0;Frío (Suni);76;3
11505;Museo Regional Leoncio Prado Gutierrez;Huánuco;-9.92470896759413;-76.23138934928126;1897.0;Templado Cálido (Yunga);15;2
11320;Playa Mansa;Arequipa;-15.496542;-74.957734;0.0;Cálido / Desértico (Costa);50;11
10974;Plaza Emancipacion Americana De Tinta;Cusco;-14.145688;-71.406953;3488.0;Templado Seco (Quechua);75;3
13965;Balneario De Chancharay;Arequipa;-16.119649;-72.469995;553.0;Templado Cálido (Yunga);52;11
10973;Casa Museo Tupac Amaru De Tinta;Cusco;-14.144628;-71.407249;3484.0;Templado Seco (Quechua);75;3
11076;Mirador Natural Huacatuna;Áncash;-9.372236;-77.130042;3731.0;Frío (Suni);62;5
11052;Sitio Arqueológico De Markajirca;Áncash;-9.372236;-77.130042;3731.0;Frío (Suni);62;5
11022;Sitio Arqueológico De Gantu;Áncash;-9.320745;-77.087418;3684.0;Frío (Suni);62;5
11129;Mirador De Cruz Punta ;Lima;-10.456349;-76.989722;4178.0;Muy Frío (Puna);48;8
11033;Mirador Turístico Cerro Patrón 3 De Mayo;Lima;-12.61758;-76.65039;312.0;Cálido / Desértico (Costa);-1;19
11042;Iglesia San Francisco De Asís  ;Lima;-12.0482;-76.37577;3499.0;Templado Seco (Quechua);68;0
11005;Iglesia San Damián De Checa;Lima;-12.01738;-76.39208;3222.0;Templado Seco (Quechua);68;0
11004;Piscigranja San Antonio De Quilquichaca ;Lima;-11.98913;-76.39543;3094.0;Templado Seco (Quechua);68;0
11002;Sitio Arqueológico Llacsatambo  ;Lima;-11.99367;-76.38612;3433.0;Templado Seco (Quechua);68;0
11003;Laguna Yanascocha  ;Lima;-12.01703;-76.35127;4422.0;Muy Frío (Puna);-1;0
11528;Pueblo De San Damián  ;Lima;-12.01716;-76.39185;3222.0;Templado Seco (Quechua);68;0
11773;Playas De Tinicachi;Puno;-16.201593178479065;-68.95921017459193;3814.0;Frío (Suni);69;3
11009;Laguna Shecllapata;Áncash;-9.712058;-77.44699;3556.0;Frío (Suni);62;5
11490;Plazuela Bolognesi De Tumbes;Tumbes;-3.5681198688932008;-80.45711592461318;16.0;Cálido / Desértico (Costa);7;14
11722;Geiser De Coalaque;Moquegua;-16.604034133343134;-71.03746891021729;2800.0;Templado Seco (Quechua);31;12
11059;Bodega Vitivinicola Finca 314;Ica;-14.1556;-75.7078;395.0;Cálido / Desértico (Costa);3;9
11208;Iglesia Matriz De Calango;Lima;-12.5264628;-76.544106;313.0;Cálido / Desértico (Costa);-1;19
14174;Sitio Arqueológico De Anchicocha;Lima;-12.1256616;-76.4212701;2867.0;Templado Seco (Quechua);68;0
11209;Gruta Piedra Milagrosa - Calango;Lima;-12.523596;-76.498614;413.0;Cálido / Desértico (Costa);-1;19
11095;Petroglifos San Juan De Capi;Huánuco;-9.283965;-76.425284;997.0;Templado Cálido (Yunga);33;19
11008;Bosque De Piedra Anqomache;Áncash;-9.692258898152172;-77.52029125345551;4347.0;Muy Frío (Puna);19;22
11093;Petroglifo Caunarapa;Huánuco;-9.290714;-76.442425;1037.0;Templado Cálido (Yunga);33;19
11016;Catarata Chiurán;Áncash;-8.984995651901189;-78.0734395980835;1876.0;Templado Cálido (Yunga);-1;28
11019;Fortaleza De Añay;Lima;-11.33986;-76.79896;3193.0;Templado Seco (Quechua);48;8
10996;Malecón Grau;Áncash;-9.077401881881183;-78.59511852264404;6.0;Cálido / Desértico (Costa);44;4
12677;Laguna De Pias;La Libertad;-7.903222;-77.551944;1849.0;Templado Cálido (Yunga);-1;21
13736; Seminario De San Carlos Y San Marcelo;La Libertad;-8.161423;-79.01104;11.0;Cálido / Desértico (Costa);4;14
14157;Baños Termales De Huacaz ;La Libertad;-8.06901;-78.14736;2944.0;Templado Seco (Quechua);49;28
11866;Cascada El Molino;La Libertad;-7.430516;-78.785504;1904.0;Templado Cálido (Yunga);45;13
11280;Museo Municipal De Asia Huaca Malena;Lima;-12.78026;-76.55736;44.0;Cálido / Desértico (Costa);41;4
11436;Bodega De Vinos Don Manuelito;La Libertad;-7.443737;-78.79845;1650.0;Templado Cálido (Yunga);45;13
14113;Plaza De Armas De Cachicadán;La Libertad;-8.09465;-78.14893;2881.0;Templado Seco (Quechua);49;28
12634;Sitio Arqueológico Pillullopata;Ayacucho;-15.325921;-73.348766;3228.0;Templado Seco (Quechua);-1;18
14150;Mirador Chaychugo;La Libertad;-8.148697;-78.165078;3078.0;Templado Seco (Quechua);49;28
14135;Mirador De La Cruz;La Libertad;-8.52398;-78.82689;0.0;Cálido / Desértico (Costa);-1;1
14624;Casa Natal De Victor Raúl Haya De La Torre  Centro Cultural Del Banco De La Nación ;La Libertad;-8.1129575;-79.0267473;37.0;Cálido / Desértico (Costa);4;14
11357;Arco De Cerro Azul;Lima;-13.023727;-76.475797;4.0;Cálido / Desértico (Costa);41;4
11048;Cascada El Oso;Huánuco;-9.236373174019551;-76.22588730585625;1069.0;Templado Cálido (Yunga);33;19
10989;Qhapaq Ñan - Sección De Camino Hatun Xauxa-Hatun Chaka;Junín;-11.793878;-75.487736;3378.0;Templado Seco (Quechua);73;0
12349;Mirador  De Cabracancha De Huancaya;Lima;-12.20372234;-75.7985943;3569.0;Frío (Suni);48;8
10983;Comunidad Nativa Unini;Ucayali;-10.640289;-73.973795;237.0;Tropical Húmedo (Selva);-1;26
11202;Cerro Centinela - Cerro Azul;Lima;-13.030715;-76.488461;39.0;Cálido / Desértico (Costa);41;4
11039;Catarata De Sirinacocha (Pirca);Cusco;-13.816216407843015;-71.91946116260604;3187.0;Templado Seco (Quechua);79;23
12327;Cascada Cacara De Tomas;Lima;-12.13497178;-75.6915472;4346.0;Muy Frío (Puna);48;8
11047;Catarata Nueva Esperanza;Huánuco;-9.239619;-76.142856;1034.0;Templado Cálido (Yunga);33;19
12338;Bosque De Piedra De Cunyaj;Huánuco;-9.695773063688549;-76.78970817288517;4063.0;Muy Frío (Puna);62;5
11188;Mirador Ecológico Cerro Camacho De Cerro Azul;Lima;-13.028543;-76.481045;3.0;Cálido / Desértico (Costa);41;4
13830;Punta La Chira;Arequipa;-16.5174826;-72.9314196;30.0;Cálido / Desértico (Costa);-1;11
11206;Parque De La Conmemoracion A La Inmigracion Japonesa - Cerro Azul;Lima;-13.00151;-76.44867;34.0;Cálido / Desértico (Costa);41;4
11756;Parque Ecológico-Moquegua;Moquegua;-17.188175;-70.946276;1344.0;Templado Cálido (Yunga);13;16
11614;Laguna Miyo;Lima;-10.83076;-76.616614;4785.0;Muy Frío (Puna);48;8
11223;Parque Miguel Grau - Cerro Azul;Lima;-13.0252654;-76.48115;2.0;Cálido / Desértico (Costa);41;4
11210;Parque Oscar Chocano - Cerro Azul;Lima;-13.024906;-76.479143;4.0;Cálido / Desértico (Costa);41;4
11030;Museo De Casual;Amazonas;-5.590081;-78.551822;385.0;Tropical Húmedo (Selva);-1;10
11211;Museo Municipal De Hualmay;Lima;-11.096650088867134;-77.61315751018272;36.0;Cálido / Desértico (Costa);42;4
11080;Capilla San Isidro Labrador;Lima;-11.548217;-77.3647188;0.0;Cálido / Desértico (Costa);35;19
11085;Cascada Chorro Blanco - Gramalotal;Cajamarca;-5.372534;-78.983382;2061.0;Templado Cálido (Yunga);55;17
11010;Playa Los Chimus- Samanco;Áncash;-9.3228015772561;-78.4726274013519;1.0;Cálido / Desértico (Costa);44;4
11109;Cascada Colibri;Cajamarca;-5.359604;-78.95279;1637.0;Templado Cálido (Yunga);55;17
11015;Playa El Enrocado;Áncash;-9.254116173231395;-78.4945249557495;0.0;Cálido / Desértico (Costa);44;4
11014;Playa Vesique;Áncash;-9.20964932286897;-78.4836888313293;0.0;Cálido / Desértico (Costa);44;4
11613;Laguna Morococha De Oyón;Lima;-10.990075880531698;-76.57781656816537;4824.0;Glacial / Nieve (Janca);48;8
12454;  Pinturas Rupestres De Cuchimachay De Tanta;Lima;-12.0265357;-75.9582469;4453.0;Muy Frío (Puna);48;8
12460;Cascada  De Pasto Grande;Cusco;-13.05203;-72.60633;1796.0;Templado Cálido (Yunga);-1;24
11013;Manantial  Puquio Pipi;Áncash;-9.16250771667757;-78.3511877059936;150.0;Cálido / Desértico (Costa);-1;4
11021;Bodega El Paraiso Iqueño;Ica;-13.990597410031985;-75.77056840209961;424.0;Cálido / Desértico (Costa);3;9
11846;Cerro Picol;Cusco;-13.506549571396768;-71.88677452529014;4256.0;Muy Frío (Puna);-1;6
11032;Árbol De Las Mil Raíces;La Libertad;-7.452735945031567;-78.80443006753922;1577.0;Templado Cálido (Yunga);-1;13
11347;Casa Hacienda Garatea ;Áncash;-8.99396176067179;-78.6027788547734;25.0;Cálido / Desértico (Costa);44;4
11018;Playa Caleta De Coishco;Áncash;-9.01797259055676;-78.6220908164978;0.0;Cálido / Desértico (Costa);44;4
11046;Cascada Loro Dormido;Huánuco;-9.265082;-76.097459;964.0;Templado Cálido (Yunga);33;19
11871;Andenes De Patata;Cusco;-13.543459;-71.878713;3266.0;Templado Seco (Quechua);22;6
14403;Andenes De Larapa;Cusco;-13.534456;-71.894242;3324.0;Templado Seco (Quechua);22;6
12630;Sitio Arqueologico Osqollopampa;Ayacucho;-15.286245;-73.305347;2501.0;Templado Seco (Quechua);-1;18
11043;Cascada Shushupe;Huánuco;-9.249738;-76.099423;910.0;Templado Cálido (Yunga);33;19
11045;Catarata Bellavista;Huánuco;-9.230055;-76.150225;928.0;Templado Cálido (Yunga);33;19
11036;Bosque De Queuñas De Lankanki ;Apurímac;-14.412989;-73.243903;3884.0;Frío (Suni);70;18
12081;La Isla Del Amor;Ucayali;-8.346072;-74.581475;138.0;Tropical Húmedo (Selva);9;25
14083;Casa Cabildo ;Cusco;-13.544666312846978;-71.88356634906656;3249.0;Templado Seco (Quechua);22;6
13490;Sitio Arqueológico De  Raqayraqayniyuq;Cusco;-13.530695;-71.878545;3457.0;Templado Seco (Quechua);22;6
11557;Cascada Pajchayoq;Cusco;-13.592595;-71.893177;3603.0;Frío (Suni);22;6
11575;Cerro Pachatusan ;Cusco;-13.519443141311926;-71.78055619454902;4381.0;Muy Frío (Puna);-1;23
11716;Bosque De Piedras De Manzanani;Apurímac;-14.222636;-72.768043;4484.0;Muy Frío (Puna);-1;23
13033;Catarata Esmeralda Del Vraem;Cusco;-12.590781;-73.724165;958.0;Templado Cálido (Yunga);64;24
14620;Museo Santiago Uceda Castillo ;La Libertad;-8.141729;-78.992086;25.0;Cálido / Desértico (Costa);4;14
13822;Pueblo De Moche;La Libertad;-8.171413;-79.00893;10.0;Cálido / Desértico (Costa);4;14
14627;Campiña De Moche;La Libertad;-8.14465416;-78.99944878;21.0;Cálido / Desértico (Costa);4;14
14136;Laguna Huangacocha;La Libertad;-7.92815;-78.05781;3836.0;Frío (Suni);49;28
11243;Plaza Butters De Barranco ;Lima;-12.143274228699909;-77.01565623010777;77.0;Cálido / Desértico (Costa);29;9
11111;Mirador De Huayhuacalle;Apurímac;-13.45145227533;-72.81751626993;3395.0;Templado Seco (Quechua);-1;23
13619;Sitio Arqueológico Cerro Grande De Marcabal - Pueblo Viejo;La Libertad;-7.702774;-78.03968;2899.0;Templado Seco (Quechua);49;28
13764;Laguna Y Pantanos De Collasgón;La Libertad;-7.8162;-77.96444;3315.0;Templado Seco (Quechua);49;28
13723;Arzobispado De Trujillo;La Libertad;-8.111289;-79.028197;38.0;Cálido / Desértico (Costa);4;14
14171;Laguna Pachacosa;Lima;-12.10423;-76.20121;4034.0;Muy Frío (Puna);48;8
12068;Casa Hacienda Montalván ;Lima;-13.07866;-76.39121;34.0;Cálido / Desértico (Costa);41;4
12565; Montaña Apu Paucca Kuly;Cusco;-14.453732627772858;-71.1563580189088;4796.0;Muy Frío (Puna);-1;3
12580;Reserva De Vicuñas De Limbani Alto Huatallani;Cusco;-14.5700172;-71.0336699;4634.0;Muy Frío (Puna);-1;3
11122;Museo De Arte Italiano;Lima;-12.058479821607886;-77.0367094874382;140.0;Cálido / Desértico (Costa);28;9
14184;Pintura Rupestre En Piedra Alma De Escomarca;Lima;-12.1256616;-76.4212701;2867.0;Templado Seco (Quechua);68;0
14176;Peña Rosa De Langa;Lima;-12.1264390378;-76.42089843;2855.0;Templado Seco (Quechua);68;0
11102;Casa Hacienda De Illanya;Apurímac;-13.650845709422873;-72.9015037607384;2140.0;Templado Cálido (Yunga);23;6
11277;Santuario Madre Del Amor Hermoso;Lima;-13.078631;-76.389248;36.0;Cálido / Desértico (Costa);41;4
11194;Dunas Pampa Salinas - Ilo;Moquegua;-17.6483;-71.2011;728.0;Templado Cálido (Yunga);27;20
11147;Malecón Costero- Ilo;Moquegua;-17.6347;-71.3423;5.0;Cálido / Desértico (Costa);27;20
11143;Bodega Lapenta Sac;Moquegua;-17.6141;-71.2538;138.0;Cálido / Desértico (Costa);27;20
11044;Catarata De Pirolniyoq;Cusco;-12.9818893883338;-72.0400608856033;2711.0;Templado Seco (Quechua);-1;23
11079;Ex Casa Hacienda De La Viña;Lambayeque;-6.3774169;-79.768051;73.0;Cálido / Desértico (Costa);37;1
11065;Laguna De Seletecse;Cusco;-13.1398373161167;-72.0511648728826;4139.0;Muy Frío (Puna);-1;23
11061;Playa Chorrillo De Chancay;Lima;-11.57395;-77.27179;0.0;Cálido / Desértico (Costa);35;19
11101;Vinos Velarde;Lima;-11.46727;-77.19305;207.0;Cálido / Desértico (Costa);-1;19
11100;Viña Waraly;Lima;-11.45913;-77.19476;222.0;Cálido / Desértico (Costa);-1;19
11099;Alvanor Vinos Y Piscos;Lima;-11.45822;-77.16073;296.0;Cálido / Desértico (Costa);-1;19
11098;Viña La Virgen ;Lima;-11.45377;-77.16882;297.0;Cálido / Desértico (Costa);-1;19
