REGION;AÑO;MES;TEMPERATURA_MEDIA_C;PRECIPITACION_TOTAL_MM;NIVEL_RIESGO_CLIMATICO;SENSACION_TERMICA
MADRE DE DIOS;2021;10;26.87;99.8;2_Precaucion;Calido
MADRE DE DIOS;2021;11;25.42;352.4;3_Peligro;Calido
MADRE DE DIOS;2021;12;26.09;394.3;3_Peligro;Calido
MADRE DE DIOS;2022;01;26.15;318.8;3_Peligro;Calido
MADRE DE DIOS;2022;02;25.42;315.8;3_Peligro;Calido
MADRE DE DIOS;2022;03;25.06;198.0;3_Peligro;Calido
MADRE DE DIOS;2022;04;25.37;77.9;2_Precaucion;Calido
MADRE DE DIOS;2022;05;23.85;79.3;2_Precaucion;Calido
MADRE DE DIOS;2022;06;22.85;72.8;2_Precaucion;Calido
MADRE DE DIOS;2022;07;24.84;30.3;2_Precaucion;Calido
MADRE DE DIOS;2022;08;23.45;72.6;2_Precaucion;Calido
MADRE DE DIOS;2022;09;24.96;77.3;2_Precaucion;Calido
MADRE DE DIOS;2022;10;25.36;245.6;3_Peligro;Calido
MADRE DE DIOS;2022;11;25.92;96.4;2_Precaucion;Calido
MADRE DE DIOS;2022;12;25.51;457.5;3_Peligro;Calido
MADRE DE DIOS;2023;01;25.37;247.6;3_Peligro;Calido
MADRE DE DIOS;2023;02;25.05;344.8;3_Peligro;Calido
MADRE DE DIOS;2023;03;25.41;338.2;3_Peligro;Calido
MADRE DE DIOS;2023;04;25.29;169.7;3_Peligro;Calido
MADRE DE DIOS;2023;05;24.38;179.9;3_Peligro;Calido
MADRE DE DIOS;2023;06;22.99;45.8;2_Precaucion;Calido
MADRE DE DIOS;2023;07;24.94;3.8;1_Seguro;Calido
MADRE DE DIOS;2023;08;26.47;44.3;2_Precaucion;Calido
MADRE DE DIOS;2023;09;27.45;95.3;2_Precaucion;Calido
MADRE DE DIOS;2023;10;28.43;112.0;3_Peligro;Calido
MADRE DE DIOS;2023;11;27.08;247.9;3_Peligro;Calido
MADRE DE DIOS;2023;12;26.43;338.0;3_Peligro;Calido
APURIMAC;2014;01;16.68;245.1;3_Peligro;Templado
APURIMAC;2014;02;16.79;176.7;3_Peligro;Templado
APURIMAC;2014;03;16.62;161.6;3_Peligro;Templado
APURIMAC;2014;04;16.31;72.5;2_Precaucion;Templado
APURIMAC;2014;05;15.66;44.1;2_Precaucion;Templado
APURIMAC;2014;06;15.72;5.4;1_Seguro;Templado
APURIMAC;2014;07;14.89;14.4;1_Seguro;Templado
APURIMAC;2014;08;15.55;14.7;1_Seguro;Templado
APURIMAC;2014;09;16.53;70.4;2_Precaucion;Templado
APURIMAC;2014;10;16.93;113.0;3_Peligro;Templado
APURIMAC;2014;11;17.72;103.9;3_Peligro;Templado
APURIMAC;2014;12;17.29;191.7;3_Peligro;Templado
APURIMAC;2015;01;16.35;250.1;3_Peligro;Templado
APURIMAC;2015;02;16.84;181.3;3_Peligro;Templado
APURIMAC;2015;03;16.68;209.2;3_Peligro;Templado
APURIMAC;2015;04;15.97;127.0;3_Peligro;Templado
APURIMAC;2015;05;15.66;26.0;1_Seguro;Templado
APURIMAC;2015;06;15.42;3.7;1_Seguro;Templado
APURIMAC;2015;07;15.16;16.6;1_Seguro;Templado
APURIMAC;2015;08;15.93;31.9;2_Precaucion;Templado
APURIMAC;2015;09;17.4;33.2;2_Precaucion;Templado
APURIMAC;2015;10;17.62;89.9;2_Precaucion;Templado
APURIMAC;2015;11;17.8;112.5;3_Peligro;Templado
APURIMAC;2015;12;17.35;164.5;3_Peligro;Templado
APURIMAC;2016;01;18.1;158.8;3_Peligro;Templado
APURIMAC;2016;02;17.82;181.7;3_Peligro;Templado
APURIMAC;2016;03;17.79;132.1;3_Peligro;Templado
APURIMAC;2016;04;17.31;89.7;2_Precaucion;Templado
APURIMAC;2016;05;16.43;19.3;1_Seguro;Templado
APURIMAC;2016;06;15.58;6.8;1_Seguro;Templado
APURIMAC;2016;07;15.75;9.8;1_Seguro;Templado
APURIMAC;2016;08;16.48;16.6;1_Seguro;Templado
APURIMAC;2016;09;17.31;44.4;2_Precaucion;Templado
APURIMAC;2016;10;16.94;140.2;3_Peligro;Templado
APURIMAC;2016;11;18.01;75.7;2_Precaucion;Templado
APURIMAC;2016;12;17.6;168.6;3_Peligro;Templado
APURIMAC;2017;01;17.24;199.3;3_Peligro;Templado
APURIMAC;2017;02;17.18;156.4;3_Peligro;Templado
APURIMAC;2017;03;16.96;95.0;2_Precaucion;Templado
APURIMAC;2017;04;16.97;34.5;2_Precaucion;Templado
APURIMAC;2017;05;16.76;20.9;1_Seguro;Templado
APURIMAC;2017;06;16.35;11.3;1_Seguro;Templado
APURIMAC;2017;07;15.77;9.8;1_Seguro;Templado
APURIMAC;2017;08;16.75;32.9;2_Precaucion;Templado
APURIMAC;2017;09;17.1;63.3;2_Precaucion;Templado
APURIMAC;2017;10;17.92;76.5;2_Precaucion;Templado
APURIMAC;2017;11;18.13;70.7;2_Precaucion;Templado
APURIMAC;2017;12;17.96;73.3;2_Precaucion;Templado
APURIMAC;2018;01;16.75;128.7;3_Peligro;Templado
APURIMAC;2018;02;17.19;134.3;3_Peligro;Templado
APURIMAC;2018;03;16.99;94.4;2_Precaucion;Templado
APURIMAC;2018;04;16.6;49.1;2_Precaucion;Templado
APURIMAC;2018;05;16.24;24.3;1_Seguro;Templado
APURIMAC;2018;06;15.1;47.8;2_Precaucion;Templado
APURIMAC;2018;07;15.37;43.2;2_Precaucion;Templado
APURIMAC;2018;08;15.73;25.4;1_Seguro;Templado
APURIMAC;2018;09;17.64;17.7;1_Seguro;Templado
APURIMAC;2018;10;17.74;67.1;2_Precaucion;Templado
APURIMAC;2018;11;18.8;31.7;2_Precaucion;Templado
APURIMAC;2018;12;18.39;54.9;2_Precaucion;Templado
APURIMAC;2019;01;17.91;94.8;2_Precaucion;Templado
APURIMAC;2019;02;17.39;112.3;3_Peligro;Templado
APURIMAC;2019;03;17.59;69.9;2_Precaucion;Templado
APURIMAC;2019;04;17.91;31.8;2_Precaucion;Templado
APURIMAC;2019;05;17.34;16.3;1_Seguro;Templado
APURIMAC;2019;06;16.85;11.2;1_Seguro;Templado
APURIMAC;2019;07;16.46;13.9;1_Seguro;Templado
APURIMAC;2019;08;16.86;7.4;1_Seguro;Templado
APURIMAC;2019;09;17.63;42.7;2_Precaucion;Templado
APURIMAC;2019;10;17.97;47.8;2_Precaucion;Templado
APURIMAC;2019;11;18.04;94.3;2_Precaucion;Templado
APURIMAC;2019;12;17.85;122.6;3_Peligro;Templado
APURIMAC;2020;01;17.81;101.3;3_Peligro;Templado
APURIMAC;2020;02;17.98;90.2;2_Precaucion;Templado
APURIMAC;2020;03;17.67;82.3;2_Precaucion;Templado
APURIMAC;2020;04;17.55;22.3;1_Seguro;Templado
APURIMAC;2020;05;17.41;16.3;1_Seguro;Templado
APURIMAC;2020;06;16.65;27.0;1_Seguro;Templado
APURIMAC;2020;07;16.87;2.3;1_Seguro;Templado
APURIMAC;2020;08;17.28;10.0;1_Seguro;Templado
APURIMAC;2020;09;17.44;40.8;2_Precaucion;Templado
APURIMAC;2020;10;17.94;45.4;2_Precaucion;Templado
APURIMAC;2020;11;19.21;41.1;2_Precaucion;Templado
APURIMAC;2020;12;17.38;158.3;3_Peligro;Templado
APURIMAC;2021;01;17.03;118.0;3_Peligro;Templado
APURIMAC;2021;02;17.51;73.3;2_Precaucion;Templado
APURIMAC;2021;03;16.75;102.9;3_Peligro;Templado
APURIMAC;2021;04;16.74;64.4;2_Precaucion;Templado
APURIMAC;2021;05;16.55;10.2;1_Seguro;Templado
APURIMAC;2021;06;16.38;3.6;1_Seguro;Templado
APURIMAC;2021;07;16.14;6.4;1_Seguro;Templado
APURIMAC;2021;08;16.91;10.0;1_Seguro;Templado
APURIMAC;2021;09;17.6;24.4;1_Seguro;Templado
APURIMAC;2021;10;18.51;57.8;2_Precaucion;Templado
APURIMAC;2021;11;18.03;132.7;3_Peligro;Templado
APURIMAC;2021;12;17.95;103.9;3_Peligro;Templado
APURIMAC;2022;01;17.18;244.3;3_Peligro;Templado
APURIMAC;2022;02;17.02;184.5;3_Peligro;Templado
APURIMAC;2022;03;16.81;211.2;3_Peligro;Templado
APURIMAC;2022;04;16.94;63.4;2_Precaucion;Templado
APURIMAC;2022;05;16.31;8.4;1_Seguro;Templado
APURIMAC;2022;06;15.43;8.6;1_Seguro;Templado
APURIMAC;2022;07;16.36;7.1;1_Seguro;Templado
APURIMAC;2022;08;16.51;15.9;1_Seguro;Templado
APURIMAC;2022;09;17.42;24.6;1_Seguro;Templado
APURIMAC;2022;10;18.58;20.9;1_Seguro;Templado
APURIMAC;2022;11;18.58;87.4;2_Precaucion;Templado
APURIMAC;2022;12;17.41;129.2;3_Peligro;Templado
APURIMAC;2023;01;17.02;195.5;3_Peligro;Templado
APURIMAC;2023;02;17.2;176.4;3_Peligro;Templado
APURIMAC;2023;03;16.83;236.7;3_Peligro;Templado
APURIMAC;2023;04;16.72;58.1;2_Precaucion;Templado
APURIMAC;2023;05;16.23;59.5;2_Precaucion;Templado
APURIMAC;2023;06;15.79;1.3;1_Seguro;Templado
APURIMAC;2023;07;16.75;6.2;1_Seguro;Templado
APURIMAC;2023;08;17.4;4.5;1_Seguro;Templado
APURIMAC;2023;09;17.54;43.3;2_Precaucion;Templado
APURIMAC;2023;10;18.36;94.4;2_Precaucion;Templado
APURIMAC;2023;11;18.75;82.4;2_Precaucion;Templado
APURIMAC;2023;12;18.34;185.0;3_Peligro;Templado
PASCO;2014;01;4.55;201.1;3_Peligro;Frio
PASCO;2014;02;4.51;232.4;3_Peligro;Frio
PASCO;2014;03;4.44;215.2;3_Peligro;Frio
PASCO;2014;04;4.17;84.1;2_Precaucion;Frio
PASCO;2014;05;3.83;75.7;2_Precaucion;Frio
PASCO;2014;06;3.46;18.3;1_Seguro;Frio
PASCO;2014;07;2.33;36.3;2_Precaucion;Frio
PASCO;2014;08;2.4;33.7;2_Precaucion;Frio
PASCO;2014;09;3.37;79.9;2_Precaucion;Frio
PASCO;2014;10;3.81;94.0;2_Precaucion;Frio
PASCO;2014;11;4.3;128.0;3_Peligro;Frio
PASCO;2014;12;4.89;198.7;3_Peligro;Frio
PASCO;2015;01;4.32;186.9;3_Peligro;Frio
PASCO;2015;02;4.6;161.5;3_Peligro;Frio
PASCO;2015;03;4.53;169.8;3_Peligro;Frio
PASCO;2015;04;4.11;112.0;3_Peligro;Frio
PASCO;2015;05;3.72;104.1;3_Peligro;Frio
PASCO;2015;06;2.87;16.6;1_Seguro;Frio
PASCO;2015;07;2.67;29.2;1_Seguro;Frio
PASCO;2015;08;3.07;30.3;2_Precaucion;Frio
PASCO;2015;09;4.07;67.2;2_Precaucion;Frio
PASCO;2015;10;4.52;89.4;2_Precaucion;Frio
PASCO;2015;11;5.15;95.7;2_Precaucion;Frio
PASCO;2015;12;4.87;168.1;3_Peligro;Frio
PASCO;2016;01;5.75;122.3;3_Peligro;Frio
PASCO;2016;02;5.81;210.9;3_Peligro;Frio
PASCO;2016;03;5.69;137.5;3_Peligro;Frio
PASCO;2016;04;5.07;81.5;2_Precaucion;Frio
PASCO;2016;05;4.41;35.9;2_Precaucion;Frio
PASCO;2016;06;2.84;26.9;1_Seguro;Frio
PASCO;2016;07;2.41;18.3;1_Seguro;Frio
PASCO;2016;08;3.18;47.0;2_Precaucion;Frio
PASCO;2016;09;3.48;61.5;2_Precaucion;Frio
PASCO;2016;10;4.06;173.4;3_Peligro;Frio
PASCO;2016;11;4.38;83.2;2_Precaucion;Frio
PASCO;2016;12;4.56;187.9;3_Peligro;Frio
PASCO;2017;01;4.15;225.4;3_Peligro;Frio
PASCO;2017;02;4.35;206.9;3_Peligro;Frio
PASCO;2017;03;4.57;204.5;3_Peligro;Frio
PASCO;2017;04;4.64;141.0;3_Peligro;Frio
PASCO;2017;05;4.45;95.8;2_Precaucion;Frio
PASCO;2017;06;3.62;22.3;1_Seguro;Frio
PASCO;2017;07;3.08;14.6;1_Seguro;Frio
PASCO;2017;08;3.99;45.9;2_Precaucion;Frio
PASCO;2017;09;4.23;101.5;3_Peligro;Frio
PASCO;2017;10;4.48;134.9;3_Peligro;Frio
PASCO;2017;11;4.66;169.2;3_Peligro;Frio
PASCO;2017;12;4.45;215.8;3_Peligro;Frio
PASCO;2018;01;3.85;178.1;3_Peligro;Frio
PASCO;2018;02;4.78;165.6;3_Peligro;Frio
PASCO;2018;03;4.71;164.0;3_Peligro;Frio
PASCO;2018;04;3.78;99.5;2_Precaucion;Frio
PASCO;2018;05;3.88;48.9;2_Precaucion;Frio
PASCO;2018;06;2.56;19.5;1_Seguro;Frio
PASCO;2018;07;2.69;15.1;1_Seguro;Frio
PASCO;2018;08;2.69;51.4;2_Precaucion;Frio
PASCO;2018;09;3.85;75.3;2_Precaucion;Frio
PASCO;2018;10;4.4;177.3;3_Peligro;Frio
PASCO;2018;11;5.22;151.3;3_Peligro;Frio
PASCO;2018;12;4.76;106.8;3_Peligro;Frio
PASCO;2019;01;4.47;206.3;3_Peligro;Frio
PASCO;2019;02;4.94;193.3;3_Peligro;Frio
PASCO;2019;03;5.11;136.4;3_Peligro;Frio
PASCO;2019;04;4.84;106.5;3_Peligro;Frio
PASCO;2019;05;4.2;42.2;2_Precaucion;Frio
PASCO;2019;06;3.59;18.7;1_Seguro;Frio
PASCO;2019;07;3.12;23.3;1_Seguro;Frio
PASCO;2019;08;3.19;5.4;1_Seguro;Frio
PASCO;2019;09;4.0;70.1;2_Precaucion;Frio
PASCO;2019;10;4.28;98.5;2_Precaucion;Frio
PASCO;2019;11;4.98;128.7;3_Peligro;Frio
PASCO;2019;12;5.17;194.5;3_Peligro;Frio
PASCO;2020;01;5.03;130.9;3_Peligro;Frio
PASCO;2020;02;5.59;120.9;3_Peligro;Frio
PASCO;2020;03;5.05;184.0;3_Peligro;Frio
PASCO;2020;04;4.47;94.4;2_Precaucion;Frio
PASCO;2020;05;4.12;92.3;2_Precaucion;Frio
PASCO;2020;06;3.96;16.0;1_Seguro;Frio
PASCO;2020;07;3.56;28.1;1_Seguro;Frio
PASCO;2020;08;4.08;10.0;1_Seguro;Frio
PASCO;2020;09;4.19;108.7;3_Peligro;Frio
PASCO;2020;10;4.08;114.5;3_Peligro;Frio
PASCO;2020;11;5.07;94.2;2_Precaucion;Frio
PASCO;2020;12;4.6;198.8;3_Peligro;Frio
PASCO;2021;01;4.54;195.7;3_Peligro;Frio
PASCO;2021;02;4.68;84.0;2_Precaucion;Frio
PASCO;2021;03;4.29;158.5;3_Peligro;Frio
PASCO;2021;04;4.45;96.8;2_Precaucion;Frio
PASCO;2021;05;3.69;60.8;2_Precaucion;Frio
PASCO;2021;06;3.7;38.3;2_Precaucion;Frio
PASCO;2021;07;3.06;16.1;1_Seguro;Frio
PASCO;2021;08;3.72;46.2;2_Precaucion;Frio
PASCO;2021;09;3.87;74.2;2_Precaucion;Frio
PASCO;2021;10;4.76;124.2;3_Peligro;Frio
PASCO;2021;11;4.32;215.2;3_Peligro;Frio
PASCO;2021;12;5.04;159.3;3_Peligro;Frio
PASCO;2022;01;4.24;173.0;3_Peligro;Frio
PASCO;2022;02;4.49;204.1;3_Peligro;Frio
PASCO;2022;03;4.25;218.8;3_Peligro;Frio
PASCO;2022;04;4.12;92.0;2_Precaucion;Frio
PASCO;2022;05;3.93;86.1;2_Precaucion;Frio
PASCO;2022;06;3.0;19.6;1_Seguro;Frio
PASCO;2022;07;3.52;18.0;1_Seguro;Frio
PASCO;2022;08;3.65;43.6;2_Precaucion;Frio
PASCO;2022;09;4.22;98.7;2_Precaucion;Frio
PASCO;2022;10;4.49;137.3;3_Peligro;Frio
PASCO;2022;11;4.66;111.6;3_Peligro;Frio
PASCO;2022;12;3.99;194.2;3_Peligro;Frio
PASCO;2023;01;3.86;180.5;3_Peligro;Frio
PASCO;2023;02;4.57;191.1;3_Peligro;Frio
PASCO;2023;03;4.22;189.6;3_Peligro;Frio
PASCO;2023;04;4.23;120.5;3_Peligro;Frio
PASCO;2023;05;4.28;68.7;2_Precaucion;Frio
PASCO;2023;06;3.55;18.1;1_Seguro;Frio
PASCO;2023;07;4.32;10.4;1_Seguro;Frio
PASCO;2023;08;4.51;48.1;2_Precaucion;Frio
PASCO;2023;09;4.69;128.6;3_Peligro;Frio
PASCO;2023;10;5.39;138.0;3_Peligro;Frio
PASCO;2023;11;5.47;196.1;3_Peligro;Frio
PASCO;2023;12;5.73;199.6;3_Peligro;Frio
MOQUEGUA;2014;01;18.38;38.7;2_Precaucion;Templado
MOQUEGUA;2014;02;18.81;5.5;1_Seguro;Templado
MOQUEGUA;2014;03;18.59;12.0;1_Seguro;Templado
MOQUEGUA;2014;04;18.56;18.5;1_Seguro;Templado
MOQUEGUA;2014;05;18.15;0.0;1_Seguro;Templado
MOQUEGUA;2014;06;17.91;0.0;1_Seguro;Templado
MOQUEGUA;2014;07;18.84;0.0;1_Seguro;Templado
MOQUEGUA;2014;08;19.04;0.0;1_Seguro;Templado
MOQUEGUA;2014;09;18.76;1.1;1_Seguro;Templado
MOQUEGUA;2014;10;19.13;1.2;1_Seguro;Templado
MOQUEGUA;2014;11;18.62;0.3;1_Seguro;Templado
MOQUEGUA;2014;12;18.74;1.0;1_Seguro;Templado
MOQUEGUA;2015;01;19.33;55.5;2_Precaucion;Templado
MOQUEGUA;2015;02;18.3;130.4;3_Peligro;Templado
MOQUEGUA;2015;03;18.37;129.2;3_Peligro;Templado
MOQUEGUA;2015;04;18.87;15.3;1_Seguro;Templado
MOQUEGUA;2015;05;18.95;0.0;1_Seguro;Templado
MOQUEGUA;2015;06;19.22;0.0;1_Seguro;Templado
MOQUEGUA;2015;07;18.11;0.0;1_Seguro;Templado
MOQUEGUA;2015;08;18.81;1.8;1_Seguro;Templado
MOQUEGUA;2015;09;19.48;0.0;1_Seguro;Templado
MOQUEGUA;2015;10;19.37;0.2;1_Seguro;Templado
MOQUEGUA;2015;11;18.78;0.5;1_Seguro;Templado
MOQUEGUA;2015;12;20.74;0.0;1_Seguro;Calido
MOQUEGUA;2016;01;20.18;6.5;1_Seguro;Calido
MOQUEGUA;2016;02;20.14;81.2;2_Precaucion;Calido
MOQUEGUA;2016;03;19.94;24.5;1_Seguro;Templado
MOQUEGUA;2016;04;19.43;8.2;1_Seguro;Templado
MOQUEGUA;2016;05;19.83;0.0;1_Seguro;Templado
MOQUEGUA;2016;06;18.79;0.1;1_Seguro;Templado
MOQUEGUA;2016;07;18.21;0.2;1_Seguro;Templado
MOQUEGUA;2016;08;18.62;0.0;1_Seguro;Templado
MOQUEGUA;2016;09;19.28;0.0;1_Seguro;Templado
MOQUEGUA;2016;10;18.98;0.0;1_Seguro;Templado
MOQUEGUA;2016;11;19.57;0.8;1_Seguro;Templado
MOQUEGUA;2016;12;18.85;7.1;1_Seguro;Templado
MOQUEGUA;2017;01;18.67;112.1;3_Peligro;Templado
MOQUEGUA;2017;02;19.54;17.3;1_Seguro;Templado
MOQUEGUA;2017;03;19.48;19.6;1_Seguro;Templado
MOQUEGUA;2017;04;19.53;0.0;1_Seguro;Templado
MOQUEGUA;2017;05;18.44;0.2;1_Seguro;Templado
MOQUEGUA;2017;06;18.61;0.2;1_Seguro;Templado
MOQUEGUA;2017;07;19.54;0.0;1_Seguro;Templado
MOQUEGUA;2017;08;19.05;0.0;1_Seguro;Templado
MOQUEGUA;2017;09;19.28;0.3;1_Seguro;Templado
MOQUEGUA;2017;10;20.3;0.0;1_Seguro;Calido
MOQUEGUA;2017;11;19.34;0.7;1_Seguro;Templado
MOQUEGUA;2017;12;19.33;5.2;1_Seguro;Templado
MOQUEGUA;2018;01;19.33;8.5;1_Seguro;Templado
MOQUEGUA;2018;02;18.69;20.5;1_Seguro;Templado
MOQUEGUA;2018;03;19.68;2.1;1_Seguro;Templado
MOQUEGUA;2018;04;19.17;1.4;1_Seguro;Templado
MOQUEGUA;2018;05;19.26;0.0;1_Seguro;Templado
MOQUEGUA;2018;06;19.56;1.9;1_Seguro;Templado
MOQUEGUA;2018;07;19.35;0.3;1_Seguro;Templado
MOQUEGUA;2018;08;19.9;0.0;1_Seguro;Templado
MOQUEGUA;2018;09;19.82;0.0;1_Seguro;Templado
MOQUEGUA;2018;10;19.5;1.2;1_Seguro;Templado
MOQUEGUA;2018;11;19.58;0.0;1_Seguro;Templado
MOQUEGUA;2018;12;19.64;0.1;1_Seguro;Templado
MOQUEGUA;2019;01;19.34;59.0;2_Precaucion;Templado
MOQUEGUA;2019;02;19.64;68.1;2_Precaucion;Templado
MOQUEGUA;2019;03;20.67;0.2;1_Seguro;Calido
MOQUEGUA;2019;04;19.08;0.0;1_Seguro;Templado
MOQUEGUA;2019;05;19.39;0.0;1_Seguro;Templado
MOQUEGUA;2019;06;19.32;0.0;1_Seguro;Templado
MOQUEGUA;2019;07;19.14;7.3;1_Seguro;Templado
MOQUEGUA;2019;08;20.19;0.0;1_Seguro;Calido
MOQUEGUA;2019;09;19.63;0.1;1_Seguro;Templado
MOQUEGUA;2019;10;19.03;0.1;1_Seguro;Templado
MOQUEGUA;2019;11;19.93;2.5;1_Seguro;Templado
MOQUEGUA;2019;12;20.08;0.1;1_Seguro;Calido
MOQUEGUA;2020;01;19.39;99.5;2_Precaucion;Templado
MOQUEGUA;2020;02;19.24;90.2;2_Precaucion;Templado
MOQUEGUA;2020;03;19.85;20.9;1_Seguro;Templado
MOQUEGUA;2020;04;20.33;0.0;1_Seguro;Calido
MOQUEGUA;2020;05;20.53;0.0;1_Seguro;Calido
MOQUEGUA;2020;06;18.71;0.0;1_Seguro;Templado
MOQUEGUA;2020;07;18.27;0.0;1_Seguro;Templado
MOQUEGUA;2020;08;18.64;0.0;1_Seguro;Templado
MOQUEGUA;2020;09;19.2;0.0;1_Seguro;Templado
MOQUEGUA;2020;10;20.15;0.0;1_Seguro;Calido
MOQUEGUA;2020;11;18.92;0.0;1_Seguro;Templado
MOQUEGUA;2020;12;19.2;10.3;1_Seguro;Templado
MOQUEGUA;2021;01;19.33;6.7;1_Seguro;Templado
MOQUEGUA;2021;02;19.81;2.3;1_Seguro;Templado
MOQUEGUA;2021;03;19.35;4.6;1_Seguro;Templado
MOQUEGUA;2021;04;19.24;0.0;1_Seguro;Templado
MOQUEGUA;2021;05;19.49;0.0;1_Seguro;Templado
MOQUEGUA;2021;06;18.81;0.0;1_Seguro;Templado
MOQUEGUA;2021;07;19.43;0.0;1_Seguro;Templado
MOQUEGUA;2021;08;18.8;0.0;1_Seguro;Templado
MOQUEGUA;2021;09;19.06;0.0;1_Seguro;Templado
MOQUEGUA;2021;10;19.4;0.0;1_Seguro;Templado
MOQUEGUA;2021;11;18.9;0.0;1_Seguro;Templado
MOQUEGUA;2021;12;18.74;1.3;1_Seguro;Templado
MOQUEGUA;2022;01;18.96;6.5;1_Seguro;Templado
MOQUEGUA;2022;02;18.87;3.7;1_Seguro;Templado
MOQUEGUA;2022;03;19.13;7.6;1_Seguro;Templado
MOQUEGUA;2022;04;18.2;0.0;1_Seguro;Templado
MOQUEGUA;2022;05;19.26;0.0;1_Seguro;Templado
MOQUEGUA;2022;06;17.4;0.0;1_Seguro;Templado
MOQUEGUA;2022;07;18.44;0.0;1_Seguro;Templado
MOQUEGUA;2022;08;18.72;0.0;1_Seguro;Templado
MOQUEGUA;2022;09;17.89;0.0;1_Seguro;Templado
MOQUEGUA;2022;10;19.08;0.0;1_Seguro;Templado
MOQUEGUA;2022;11;19.08;0.0;1_Seguro;Templado
MOQUEGUA;2022;12;19.06;10.5;1_Seguro;Templado
MOQUEGUA;2023;01;19.14;24.6;1_Seguro;Templado
MOQUEGUA;2023;02;19.25;41.0;2_Precaucion;Templado
MOQUEGUA;2023;03;19.65;16.0;1_Seguro;Templado
MOQUEGUA;2023;04;19.02;2.3;1_Seguro;Templado
MOQUEGUA;2023;05;20.17;0.0;1_Seguro;Calido
MOQUEGUA;2023;06;19.4;0.0;1_Seguro;Templado
MOQUEGUA;2023;07;19.52;0.0;1_Seguro;Templado
MOQUEGUA;2023;08;20.08;0.0;1_Seguro;Calido
MOQUEGUA;2023;09;20.14;0.0;1_Seguro;Calido
MOQUEGUA;2023;10;19.99;0.0;1_Seguro;Templado
MOQUEGUA;2023;11;19.98;0.3;1_Seguro;Templado
MOQUEGUA;2023;12;20.4;7.1;1_Seguro;Calido
TUMBES;2014;01;25.99;53.0;2_Precaucion;Calido
TUMBES;2014;02;26.15;36.5;2_Precaucion;Calido
TUMBES;2014;03;26.28;45.3;2_Precaucion;Calido
TUMBES;2014;04;26.73;21.9;1_Seguro;Calido
TUMBES;2014;05;25.88;92.0;2_Precaucion;Calido
TUMBES;2014;06;25.89;5.1;1_Seguro;Calido
TUMBES;2014;07;25.03;0.0;1_Seguro;Calido
TUMBES;2014;08;23.98;0.8;1_Seguro;Calido
TUMBES;2014;09;23.74;4.2;1_Seguro;Calido
TUMBES;2014;10;24.08;11.5;1_Seguro;Calido
TUMBES;2014;11;24.52;4.3;1_Seguro;Calido
TUMBES;2014;12;25.65;33.3;2_Precaucion;Calido
TUMBES;2015;01;25.9;61.2;2_Precaucion;Calido
TUMBES;2015;02;26.2;81.4;2_Precaucion;Calido
TUMBES;2015;03;25.9;225.9;3_Peligro;Calido
TUMBES;2015;04;25.88;178.2;3_Peligro;Calido
TUMBES;2015;05;26.0;115.6;3_Peligro;Calido
TUMBES;2015;06;25.79;5.8;1_Seguro;Calido
TUMBES;2015;07;25.56;2.5;1_Seguro;Calido
TUMBES;2015;08;24.65;0.0;1_Seguro;Calido
TUMBES;2015;09;25.25;0.5;1_Seguro;Calido
TUMBES;2015;10;25.66;10.5;1_Seguro;Calido
TUMBES;2015;11;25.75;40.9;2_Precaucion;Calido
TUMBES;2015;12;27.16;17.8;1_Seguro;Calido
TUMBES;2016;01;27.21;100.2;3_Peligro;Calido
TUMBES;2016;02;26.39;256.0;3_Peligro;Calido
TUMBES;2016;03;26.35;194.2;3_Peligro;Calido
TUMBES;2016;04;26.0;111.2;3_Peligro;Calido
TUMBES;2016;05;26.03;6.3;1_Seguro;Calido
TUMBES;2016;06;24.87;6.2;1_Seguro;Calido
TUMBES;2016;07;24.56;0.6;1_Seguro;Calido
TUMBES;2016;08;23.87;0.8;1_Seguro;Calido
TUMBES;2016;09;24.29;3.2;1_Seguro;Calido
TUMBES;2016;10;23.88;1.0;1_Seguro;Calido
TUMBES;2016;11;23.97;1.4;1_Seguro;Calido
TUMBES;2016;12;25.66;13.9;1_Seguro;Calido
TUMBES;2017;01;25.22;239.3;3_Peligro;Calido
TUMBES;2017;02;25.65;428.2;3_Peligro;Calido
TUMBES;2017;03;25.7;539.7;3_Peligro;Calido
TUMBES;2017;04;25.95;343.3;3_Peligro;Calido
TUMBES;2017;05;25.25;80.8;2_Precaucion;Calido
TUMBES;2017;06;24.22;8.1;1_Seguro;Calido
TUMBES;2017;07;22.79;3.2;1_Seguro;Calido
TUMBES;2017;08;22.65;3.8;1_Seguro;Calido
TUMBES;2017;09;22.95;8.8;1_Seguro;Calido
TUMBES;2017;10;22.96;12.5;1_Seguro;Calido
TUMBES;2017;11;22.13;5.8;1_Seguro;Calido
TUMBES;2017;12;24.24;28.2;1_Seguro;Calido
TUMBES;2018;01;24.96;82.8;2_Precaucion;Calido
TUMBES;2018;02;25.49;127.2;3_Peligro;Calido
TUMBES;2018;03;25.56;68.2;2_Precaucion;Calido
TUMBES;2018;04;25.68;42.2;2_Precaucion;Calido
TUMBES;2018;05;24.47;67.2;2_Precaucion;Calido
TUMBES;2018;06;22.89;2.8;1_Seguro;Calido
TUMBES;2018;07;22.33;9.9;1_Seguro;Calido
TUMBES;2018;08;22.09;4.4;1_Seguro;Calido
